mouseclick	Duration	hold	release
left	0.506293	0.802730	0.708599
left	0.542053	0.855821	1.066834
left	0.716881	0.583128	0.888436
left	0.377980	0.715229	0.715276
left	0.256256	1.253291	1.462379
left	0.045280	1.022462	1.513435
left	0.555714	0.822095	0.863202
left	0.548542	1.469161	1.988030
left	0.939490	1.319611	1.593060
left	0.480026	1.400539	1.997914
left	0.016883	1.145031	0.363612
left	0.944759	1.497717	0.421425
left	0.659201	1.206809	1.644824
left	0.802799	1.300076	1.726935
left	0.795367	0.676566	1.703667
left	0.362666	1.462008	0.866943
left	0.422859	1.345676	1.958974
left	0.227029	0.983879	1.758820
left	0.646119	0.892847	1.608138
left	0.364226	1.058746	0.407198
left	0.522354	0.798895	1.693815
left	0.842895	0.546394	0.901736
left	0.842892	0.760307	1.283893
left	0.122447	1.091738	0.704368
left	0.068487	0.580295	0.282604
left	0.583826	0.726014	1.270661
left	0.306656	1.465257	1.758307
left	0.297540	1.378720	1.265742
left	0.854237	0.576671	1.126601
left	0.670987	1.248074	0.522468
left	0.890841	1.061597	1.181459
left	0.148537	1.142561	1.895324
left	0.451381	1.496828	1.141524
left	0.767308	0.635272	0.636470
left	0.066888	0.555856	1.408750
left	0.468440	0.909119	1.416097
left	0.973322	0.979504	1.895572
left	0.539005	0.666102	0.333241
left	0.410353	0.571132	0.724867
left	0.270690	0.578746	0.940456
left	0.543383	1.208577	0.896872
left	0.022745	1.379725	0.602395
left	0.789712	1.070704	1.426697
left	0.439257	0.505472	1.154140
left	0.918042	1.436776	1.967557
left	0.995151	0.860449	0.925556
left	0.515065	0.859604	1.285931
left	0.162453	1.312137	0.416646
left	0.538329	1.158753	1.062866
left	0.087328	0.716047	1.919775
left	0.075804	0.907815	0.936723
left	0.449149	0.916003	1.633040
left	0.446514	1.433282	0.104964
left	0.680762	0.975408	0.481888
left	0.304685	1.098982	1.887665
left	0.629734	0.714583	0.273802
left	0.803123	0.996564	1.815345
left	0.081064	0.611163	1.446812
left	0.108425	0.625170	0.329891
left	0.252525	0.653203	0.400400
left	0.266197	0.839513	0.206760
left	0.822976	0.717106	0.830267
left	0.223096	1.457320	0.199256
left	0.196989	1.438254	0.387269
left	0.926769	0.932107	1.645336
left	0.679211	1.002177	1.744419
left	0.237793	1.012918	1.827434
left	0.330643	0.757413	1.187528
left	0.597255	1.081391	1.233776
left	0.353963	0.563278	1.113103
left	0.583853	1.253448	1.248764
left	0.232605	0.740172	1.987528
left	0.608987	1.077556	1.746964
left	0.716525	1.129486	0.368409
left	0.507912	1.023170	0.575130
left	0.159914	0.975070	1.267769
left	0.549361	0.616211	0.428889
left	0.607784	1.194031	1.036217
left	0.645987	0.628638	0.282963
left	0.525204	0.814391	0.379551
left	0.769030	1.174768	1.144684
left	0.150689	0.517418	1.073874
left	0.561255	0.549702	0.469476
left	0.680193	1.284073	0.611524
left	0.577279	0.967806	1.492608
left	0.434028	0.609216	1.928935
left	0.289794	0.851607	1.015790
left	0.571580	0.675560	1.744608
left	0.243171	0.688112	1.197081
left	0.039879	0.643738	1.459446
left	0.795173	0.641949	0.644642
left	0.935512	1.163742	0.879069
left	0.555404	1.477690	1.565319
left	0.610968	1.292196	1.509675
left	0.591594	0.982466	0.634013
left	0.581187	0.580519	0.681307
left	0.265817	0.581687	1.739326
left	0.394485	0.707804	1.782577
left	0.254659	0.974543	1.787292
left	0.478452	1.476162	0.673774
left	0.789780	0.978023	1.339580
left	0.952795	0.512388	1.173106
left	0.896851	0.977510	1.617638
left	0.053253	1.454559	1.787009
left	0.208309	1.047011	0.486912
left	0.610824	1.182175	1.519416
left	0.246451	0.566040	0.768328
left	0.797041	0.761181	1.166593
left	0.899949	1.046929	0.118262
left	0.842315	1.176181	1.223450
left	0.847157	1.479719	0.342497
left	0.827321	1.041652	1.061850
left	0.489241	1.128383	0.350053
left	0.323655	1.331928	1.195619
left	0.169592	1.495060	0.157318
left	0.068748	1.121100	0.747829
left	0.555468	1.109039	0.465026
left	0.169239	1.096003	0.391452
left	0.268255	1.328598	0.743922
left	0.974304	0.997507	0.798350
left	0.545670	0.737533	0.526533
left	0.627041	0.959179	1.003278
left	0.702583	0.772661	1.478157
left	0.253356	1.316670	1.294770
left	0.573141	1.215203	0.456545
left	0.224297	1.349923	1.498061
left	0.151879	1.091640	0.378529
left	0.600675	1.069693	1.090936
left	0.493260	1.391084	1.640960
left	0.503940	0.875198	0.894957
left	0.837889	0.866998	1.885549
left	0.031000	1.269163	1.699371
left	0.202975	1.088981	0.438514
left	0.354039	0.533682	1.626474
left	0.017701	1.111785	0.644866
left	0.690602	1.016119	1.316621
left	0.125550	0.763004	1.894552
left	0.888183	0.608982	0.427286
left	0.844835	1.393606	1.848573
left	0.854035	0.510641	0.621391
left	0.146950	1.081426	1.691273
left	0.437388	1.194363	1.630228
left	0.907934	1.251518	0.807002
left	0.513766	1.289005	1.666191
left	0.063096	0.621449	1.367363
left	0.471178	0.553317	0.794751
left	0.605088	1.448301	1.989624
left	0.097684	0.583231	1.991679
left	0.490068	1.215432	1.511974
left	0.585568	1.205855	0.641774
left	0.790565	1.216456	0.999690
left	0.234232	1.115869	0.266522
left	0.417386	1.042986	0.570250
left	0.463199	0.814117	1.810955
left	0.290681	1.022835	1.606176
left	0.807640	1.406189	1.479494
left	0.946042	0.636326	0.952919
left	0.174188	1.293216	1.875144
left	0.775041	1.282380	0.946772
left	0.531013	0.703054	0.438132
left	0.052577	1.057029	1.287071
left	0.971347	1.233201	1.618908
left	0.608074	1.007252	1.161895
left	0.102061	0.594683	1.935034
left	0.779189	1.411059	0.396452
left	0.684217	1.218099	0.398054
left	0.955969	1.453715	1.176720
left	0.358539	1.108208	1.974428
left	0.171785	0.758238	1.431189
left	0.843423	0.849894	0.468691
left	0.974162	0.524082	0.496291
left	0.183175	0.723736	1.435918
left	0.768605	1.220989	0.819484
left	0.886932	1.297740	0.742022
left	0.358758	1.401348	1.289882
left	0.889349	1.454299	0.153919
left	0.696693	0.813004	0.975943
left	0.021410	0.783300	1.848945
left	0.609793	0.891634	1.456482
left	0.447959	0.774019	1.939474
left	0.600992	0.760519	1.590773
left	0.076292	0.794249	0.324227
left	0.153950	0.741894	1.431620
left	0.183434	0.619855	0.290162
left	0.637255	1.225430	1.079844
left	0.612437	1.044499	0.901798
left	0.595293	0.503145	1.195327
left	0.994499	1.065383	1.270120
left	0.246390	0.949677	1.273968
left	0.991715	0.924122	0.847184
left	0.606243	1.246306	0.299316
left	0.916211	0.817474	0.177337
left	0.746174	1.467040	1.856255
left	0.302800	0.733828	1.338680
left	0.780042	0.598048	0.804639
left	0.449654	1.009017	0.958045
left	0.269259	0.683618	0.710446
left	0.066591	1.446258	1.999312
left	0.860627	0.946306	1.076356
left	0.846092	0.532935	1.255073
left	0.233810	0.629243	0.124017
left	0.712313	0.549230	0.543519
left	0.334033	0.547945	1.637036
left	0.809556	0.670436	1.026113
left	0.832515	1.048809	1.353562
left	0.584558	0.873040	0.566254
left	0.392577	1.377355	0.279082
left	0.272509	1.154319	1.457703
left	0.913152	0.651717	1.003433
left	0.669940	0.877140	0.685327
left	0.968004	0.936998	0.455610
left	0.331491	1.217559	0.337557
left	0.625943	0.976062	0.328836
left	0.841327	0.717419	1.473819
left	0.422527	0.975871	0.737706
left	0.386207	1.018002	1.976690
left	0.080579	1.145290	1.833537
left	0.995914	1.454306	0.306345
left	0.004329	1.492551	0.797721
left	0.471668	0.618113	0.660330
left	0.377003	0.521317	1.641366
left	0.631646	1.231223	1.047166
left	0.192683	0.791517	0.367271
left	0.041825	0.931876	0.526664
left	0.776006	1.376575	0.221058
left	0.640802	1.234232	1.769168
left	0.008690	1.084607	1.469182
left	0.221658	1.346831	0.423979
left	0.504321	0.915637	0.361274
left	0.717628	0.691146	1.618141
left	0.467584	1.364878	0.767066
left	0.687266	0.752413	1.212614
left	0.659740	1.085204	0.797263
left	0.477123	1.400054	0.127868
left	0.458673	0.740386	1.660164
left	0.611266	1.388757	1.624379
left	0.753531	0.620205	0.900877
left	0.293903	0.916740	0.866950
left	0.790366	0.556554	1.002737
left	0.435106	0.754437	1.827568
left	0.708326	0.616208	0.776925
left	0.119442	1.487146	1.149308
left	0.676578	0.659252	1.612818
left	0.836792	1.065731	0.341728
left	0.727617	0.603829	0.995293
left	0.988943	1.462092	1.616573
left	0.362451	1.324231	1.359367
left	0.928967	0.631477	1.637772
left	0.608691	0.808281	0.658391
left	0.399215	1.444833	0.589832
left	0.697669	1.241383	1.689763
left	0.559348	1.144357	1.697560
left	0.929123	1.309005	0.493757
left	0.048454	1.456402	1.952300
left	0.908924	1.041197	1.808271
left	0.781802	1.091821	1.299727
left	0.885210	0.522784	1.536120
left	0.896845	1.083449	1.584428
left	0.450014	0.911331	1.017900
left	0.074598	0.839302	1.642398
left	0.552271	0.958319	0.706514
left	0.095157	0.776606	0.787378
left	0.341281	0.989934	0.180993
left	0.824794	1.043965	1.231985
left	0.271283	0.520835	0.660931
left	0.410998	0.598337	1.172563
left	0.040543	1.381067	0.974921
left	0.510028	1.492215	1.930079
left	0.886894	1.021094	0.923490
left	0.518969	1.222277	1.945567
left	0.020342	1.371274	1.144117
left	0.197716	1.114482	1.711002
left	0.609504	1.378103	1.755778
left	0.758563	0.974500	1.887947
left	0.176870	1.228842	1.387518
left	0.504078	0.941955	0.375867
left	0.753705	0.552411	1.895821
left	0.845362	0.663058	0.197961
left	0.609114	0.614744	1.490921
left	0.419489	0.557462	0.692626
left	0.484461	0.570109	1.091597
left	0.702539	0.771510	0.896660
left	0.063343	0.586504	1.459396
left	0.296008	0.617729	1.889349
left	0.815366	1.295083	1.433113
left	0.974503	1.278241	0.394378
left	0.718877	0.586297	1.846877
left	0.002211	1.117646	0.917957
left	0.029188	0.736052	0.767365
left	0.342621	0.517886	1.409919
left	0.711676	0.776106	1.612485
left	0.811221	0.669122	0.397119
left	0.427811	1.344403	0.813222
left	0.620687	1.483457	0.998146
left	0.219592	1.225841	0.983725
left	0.603736	0.659777	0.958735
left	0.326492	1.464634	1.482938
left	0.673637	0.958543	0.432069
left	0.578461	1.420136	1.612909
left	0.775955	1.046203	1.398261
left	0.555507	1.131799	1.586960
left	0.856053	1.415450	0.410318
left	0.633478	1.007339	1.245800
left	0.278354	0.928857	0.352373
left	0.406119	0.614270	0.481089
left	0.221284	1.029124	0.651368
left	0.274106	1.226311	1.116011
left	0.284217	0.756114	1.229669
left	0.742975	0.700756	0.431820
left	0.356080	1.289593	1.293965
left	0.033032	0.518062	1.699495
left	0.386615	1.363632	1.026110
left	0.222936	1.078381	1.008633
left	0.320313	0.618838	1.396409
left	0.548061	1.421117	1.720591
left	0.907612	0.700230	1.801720
left	0.217444	1.403823	1.759781
left	0.038858	1.153355	0.749272
left	0.562620	0.902298	1.581154
left	0.696440	1.084876	1.493679
left	0.871024	0.959401	1.292477
left	0.806490	1.339182	1.712330
left	0.054819	1.298084	1.663927
left	0.884231	0.712245	1.669704
left	0.952532	1.102638	0.645923
left	0.184018	0.993742	1.311837
left	0.240092	0.961899	1.083264
left	0.941186	0.844503	0.615730
left	0.029725	1.068619	1.991066
left	0.936961	1.157228	0.185153
left	0.956651	1.247697	1.620628
left	0.519357	1.120148	1.489802
left	0.537841	1.325035	1.846604
left	0.616340	0.690252	1.174228
left	0.678566	1.268706	1.460792
left	0.905783	0.957869	1.059289
left	0.792350	1.479793	0.878965
left	0.649222	1.014833	0.439994
left	0.569294	0.757027	0.237480
left	0.553192	0.696464	0.865456
left	0.571471	1.289668	0.387684
left	0.617971	1.095419	1.709981
left	0.833765	1.291306	0.902269
left	0.766635	0.746393	1.813047
left	0.853838	1.364336	1.480184
left	0.281030	0.554962	1.407381
left	0.606113	1.154917	1.530481
left	0.552243	0.993962	1.637423
left	0.262504	0.688537	1.486199
left	0.444553	1.009015	1.176039
left	0.070219	1.329370	1.101719
left	0.295415	0.543887	0.147639
left	0.380301	0.567171	0.248645
left	0.814802	1.224166	1.351143
left	0.912437	1.461350	0.363658
left	0.518783	0.984034	1.257753
left	0.311501	0.889018	0.265950
left	0.833268	1.188707	0.796680
left	0.236077	1.438257	0.289098
left	0.335798	1.195281	0.530600
left	0.453256	0.997317	1.532090
left	0.466011	0.902286	1.529920
left	0.375681	1.167059	0.869357
left	0.234278	1.349449	1.248860
left	0.557988	0.582574	0.951726
left	0.735762	1.330903	1.567416
left	0.469885	0.721145	0.206879
left	0.909733	1.236628	1.360210
left	0.002232	0.619027	0.110019
left	0.175809	0.973283	0.746515
left	0.406030	0.729247	1.183279
left	0.185087	1.413532	1.756396
left	0.896587	0.745672	0.942415
left	0.271918	0.769679	1.884495
left	0.999123	1.386334	1.359228
left	0.194041	1.182015	1.048818
left	0.312409	0.636999	0.206940
left	0.345130	1.475646	1.760044
left	0.030589	0.814339	1.512664
left	0.490211	0.757462	1.305635
left	0.263118	1.127680	0.254023
left	0.425614	1.224065	0.233121
left	0.779365	1.270114	0.892105
left	0.212428	1.420694	1.372295
left	0.738701	0.637407	1.457745
left	0.920445	1.409275	1.211449
left	0.703821	1.297032	0.437052
left	0.842199	1.077071	0.617486
left	0.095636	0.553836	0.438044
left	0.154949	1.414635	0.787138
left	0.391808	1.292592	0.352648
left	0.173385	1.123514	0.492791
left	0.249308	1.021693	1.828299
left	0.738381	0.923550	1.849002
left	0.319057	0.675031	0.289749
left	0.330464	0.917070	0.925362
left	0.873220	0.809166	0.837659
left	0.644969	0.675964	0.183144
left	0.735820	1.025373	1.578543
left	0.064262	0.767348	0.329710
left	0.355718	1.150219	0.241947
left	0.546904	1.364154	1.762071
left	0.994548	0.597442	1.271671
left	0.235576	0.790694	1.102170
left	0.553744	0.952871	1.487504
left	0.357028	1.230673	0.144421
left	0.395040	0.532745	0.944458
left	0.877213	0.988381	0.568557
left	0.284254	0.545932	0.516247
left	0.656874	1.174808	0.924361
left	0.411020	0.998027	1.781942
left	0.346515	0.629341	0.109042
left	0.114557	1.307186	0.642626
left	0.241982	0.629575	1.127289
left	0.009261	1.338188	0.674222
left	0.072973	0.943964	1.059020
left	0.907081	1.416269	0.315993
left	0.575727	1.348106	0.167467
left	0.928917	0.925082	1.841781
left	0.942112	1.064533	1.904247
left	0.045563	1.161557	0.171001
left	0.323873	0.719365	1.845043
left	0.814268	1.497151	1.530305
left	0.349086	0.956681	1.335928
left	0.114848	0.882935	1.728110
left	0.819235	1.310531	0.381357
left	0.130343	0.733874	0.824781
left	0.856065	1.120595	0.374005
left	0.527732	1.023523	1.550748
left	0.289916	0.978685	1.846458
left	0.723707	1.200785	1.655167
left	0.708983	1.007297	0.750861
left	0.416992	0.563002	1.453250
left	0.184852	0.978573	1.381854
left	0.352221	1.406133	1.024934
left	0.220818	0.841459	1.290287
left	0.295698	1.013635	1.864115
left	0.427252	0.766183	1.319120
left	0.354548	0.747493	1.865812
left	0.684018	0.982440	0.378005
left	0.848211	0.799381	1.283491
left	0.545344	0.764476	1.585150
left	0.204662	1.252213	0.368434
left	0.736578	0.686613	0.224222
left	0.367069	0.900744	1.653722
left	0.708657	1.298142	1.438547
left	0.646008	0.711651	1.455028
left	0.782708	0.877961	0.193925
left	0.631464	0.551158	0.462719
left	0.898902	1.367224	0.538903
left	0.145152	0.803972	1.116333
left	0.747146	1.396532	1.427273
left	0.723818	0.599955	1.038549
left	0.212398	0.726407	0.193634
left	0.075099	1.278572	0.885970
left	0.765228	0.631028	0.868890
left	0.710656	1.239827	0.695689
left	0.368975	0.502947	1.331339
left	0.541168	1.121838	1.403499
left	0.758085	0.515873	1.218573
left	0.957086	1.423297	1.528044
left	0.889135	0.803845	1.827953
left	0.996875	0.965803	0.727203
left	0.215805	0.840830	1.467967
left	0.633695	1.110960	0.915369
left	0.041751	1.211129	0.492761
left	0.789823	1.453298	1.088405
left	0.607636	1.047998	0.393780
left	0.909637	0.516189	1.534072
left	0.491074	1.324366	1.497872
left	0.453411	0.644355	0.395713
left	0.696534	0.646649	1.626349
left	0.396965	1.244407	1.888541
left	0.328900	1.467831	0.159620
left	0.060324	1.030198	1.140690
left	0.610164	1.395970	0.459295
left	0.861469	0.586144	0.696248
left	0.381462	0.801110	1.276767
left	0.987392	0.830776	0.717067
left	0.040805	1.399197	0.747855
left	0.206507	1.023749	1.005152
left	0.123871	0.712081	0.461825
left	0.485294	0.607975	0.625997
left	0.771201	0.724232	0.444169
left	0.157676	0.986894	0.113360
left	0.034529	0.971039	0.513435
left	0.272227	0.732436	0.536020
left	0.574859	0.783670	0.416316
left	0.799905	1.394841	0.347108
left	0.655229	1.027584	0.852070
left	0.494766	0.796536	0.778208
left	0.706963	1.492841	0.275931
left	0.236335	1.075830	0.386673
left	0.790592	1.408663	1.593003
left	0.391954	1.218504	0.806534
left	0.929124	0.573558	1.456073
left	0.829736	1.450265	1.523518
left	0.860159	1.136481	1.248034
left	0.329179	1.314873	0.501360
left	0.012117	1.219569	1.387478
left	0.831647	0.753268	0.772620
left	0.207288	0.773982	0.919727
left	0.029810	1.184847	1.309460
left	0.897167	1.163239	0.481981
left	0.405307	1.263053	0.191234
left	0.612314	0.616542	1.489050
left	0.205800	1.350084	1.276132
left	0.107654	0.637553	1.321328
left	0.865921	0.622212	1.547457
left	0.463660	1.209299	0.428397
left	0.536675	0.807508	0.385684
left	0.220205	0.517637	1.671227
left	0.952276	0.752397	1.879361
left	0.656108	0.883766	1.271206
left	0.836512	1.179617	0.534852
left	0.593076	1.203247	1.953902
left	0.501556	0.858592	0.231479
left	0.983285	0.641487	1.205218
left	0.751707	1.338039	0.191269
left	0.401301	1.062381	0.892121
left	0.631638	0.541305	0.710825
left	0.503262	0.897224	0.866431
left	0.442499	0.878321	1.623722
left	0.044612	1.369492	1.147695
left	0.033447	1.033391	0.998213
left	0.175341	1.290365	1.428200
left	0.046978	0.793991	0.535299
left	0.583026	1.197654	0.902226
left	0.065061	1.006275	0.296728
left	0.872055	0.688679	0.620367
left	0.955455	1.012165	1.458381
left	0.843508	0.736342	0.632224
left	0.590161	0.721127	1.105774
left	0.004992	0.771570	1.546715
left	0.468052	1.224454	1.791789
left	0.286334	0.517084	0.115200
left	0.274040	0.976709	0.999088
left	0.362214	0.617434	0.424978
left	0.287597	0.670311	0.155531
left	0.041445	1.200380	1.440901
left	0.077846	0.936518	1.027255
left	0.217510	1.357164	1.489614
left	0.150018	0.968003	1.027643
left	0.875231	1.217926	0.269844
left	0.059756	0.560172	1.697116
left	0.497345	1.045207	1.354117
left	0.666832	1.484866	0.611128
left	0.437069	0.520857	0.800117
left	0.057070	1.109060	0.675681
left	0.294052	0.674081	0.442028
left	0.567255	0.778377	1.576792
left	0.686665	0.867850	0.595172
left	0.455471	0.874064	1.503756
left	0.524096	1.261218	0.810588
left	0.240878	1.221131	1.595592
left	0.711930	0.925761	0.391284
left	0.700247	1.123566	0.419326
left	0.928590	0.972080	0.108070
left	0.216980	1.359499	1.132914
left	0.996980	1.349457	0.942616
left	0.857748	0.560443	1.380560
left	0.552936	0.980153	1.716747
left	0.923166	1.099904	0.671252
left	0.150696	0.710419	0.752885
left	0.081490	0.843511	1.427032
left	0.465248	1.264476	0.854644
left	0.214827	0.953958	0.616185
left	0.309746	1.321906	0.374964
left	0.153786	1.270995	1.696942
left	0.043644	0.740509	0.216660
left	0.704073	1.401430	0.974007
left	0.211780	1.199558	1.904390
left	0.464142	1.118111	0.897394
left	0.055440	0.793062	0.461708
left	0.642988	0.620819	0.910946
left	0.601052	1.258811	0.625750
left	0.973737	0.970161	0.297470
left	0.934978	0.926477	1.831847
left	0.074237	1.096079	0.676615
left	0.856189	0.739972	0.300836
left	0.528936	1.058173	1.449313
left	0.238274	1.286747	1.267385
left	0.341507	0.755959	1.468522
left	0.317400	0.501444	1.762396
left	0.860656	1.188028	1.156220
